Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0125A","IE0125A","Galway City Bodkin Roundabout","SPO.IE.IE0125ASample1_715","Pyrene","-9.04917","53.28167","7.0","m","suburban","traffic","01/07/2006 00:00:00","","SAM.IE.IE0125ASAMPLE1","1.8","m","100.0","m","3.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0125ASample1_715","01/07/2006 00:00:00","","active","","","","","LVSauto2.3","","GC-MS","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0127A","IE0127A","Dublin Clonskeagh Road Richview","SPO.IE.IE0127ASample1_7","O3","-6.23532","53.31184","25.0","m","suburban","background","01/01/1994 00:00:00","","SAM.IE.IE0127ASAMPLE1","2.6","m","0.5","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0127ASample1_7","01/01/1994 00:00:00","","automatic","UV-P","","API400E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0127A","IE0127A","Dublin Clonskeagh Road Richview","SPO.IE.IE0127ASample2_5","PM10","-6.23532","53.31184","25.0","m","suburban","background","01/01/1994 00:00:00","","SAM.IE.IE0127ASAMPLE2","2.6","m","4.5","m","16.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0127ASample2_5","01/01/1994 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0127A","IE0127A","Dublin Clonskeagh Road Richview","SPO.IE.IE0127ASample2_6001","PM2.5","-6.23532","53.31184","25.0","m","suburban","background","01/01/1994 00:00:00","","SAM.IE.IE0127ASAMPLE2","2.6","m","4.5","m","16.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0127ASample2_6001","01/01/1994 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE012CK","IE012CK","Cork Mallow","SPO.IE.IE012CKSample1_5","PM10","-8.64071","52.13405","49.0","m","suburban","background","02/10/2020 00:00:00","","SAM.IE.IE012CKSAMPLE1","2.4","m","2.9","m","6.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE012CKSample1_5","02/10/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE012CK","IE012CK","Cork Mallow","SPO.IE.IE012CKSample1_6001","PM2.5","-8.64071","52.13405","49.0","m","suburban","background","02/10/2020 00:00:00","","SAM.IE.IE012CKSAMPLE1","2.4","m","2.9","m","6.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE012CKSample1_6001","02/10/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE012CK","IE012CK","Cork Mallow","SPO.IE.IE012CKSample2_7","O3","-8.64071","52.13405","49.0","m","suburban","background","02/10/2020 00:00:00","","SAM.IE.IE012CKSAMPLE2","1.8","m","2.8","m","6.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE012CKSample2_7","02/10/2020 00:00:00","","automatic","UV-P","","API400E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE012CK","IE012CK","Cork Mallow","SPO.IE.IE012CKSample2_8","NO2","-8.64071","52.13405","49.0","m","suburban","background","02/10/2020 00:00:00","","SAM.IE.IE012CKSAMPLE2","1.8","m","2.8","m","6.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE012CKSample2_8","02/10/2020 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE012CK","IE012CK","Cork Mallow","SPO.IE.IE012CKSample2_9","NOX as NO2","-8.64071","52.13405","49.0","m","suburban","background","02/10/2020 00:00:00","","SAM.IE.IE012CKSAMPLE2","1.8","m","2.8","m","6.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE012CKSample2_9","02/10/2020 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE012CP","IE012CP","Wexford Wexford Town Opera House","SPO.IE.IE012CPSample1_5","PM10","-6.46162","52.33742","13.0","m","suburban","background","24/09/2020 00:00:00","","SAM.IE.IE012CPSAMPLE1","2.7","m","3.5","m","37.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE012CPSample1_5","24/09/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE012CP","IE012CP","Wexford Wexford Town Opera House","SPO.IE.IE012CPSample1_6001","PM2.5","-6.46162","52.33742","13.0","m","suburban","background","24/09/2020 00:00:00","","SAM.IE.IE012CPSAMPLE1","2.7","m","3.5","m","37.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE012CPSample1_6001","24/09/2020 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0131A","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample1_8","NO2","-6.36993","53.38564","51.0","m","suburban","traffic","01/01/2008 00:00:00","","SAM.IE.IE0131ASAMPLE1","1.9","m","23.0","m","5.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0131ASample1_8","01/01/2008 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0131A","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample1_9","NOX as NO2","-6.36993","53.38564","51.0","m","suburban","traffic","01/01/2008 00:00:00","","SAM.IE.IE0131ASAMPLE1","1.9","m","23.0","m","5.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0131ASample1_9","01/01/2008 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0131A","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample2_5","PM10","-6.36993","53.38564","51.0","m","suburban","traffic","01/01/2008 00:00:00","","SAM.IE.IE0131ASAMPLE2","2.1","m","23.0","m","5.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0131ASample2_5","01/01/2008 00:00:00","","automatic","other","","opsisSM200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0131A","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample2_6001","PM2.5","-6.36993","53.38564","51.0","m","suburban","traffic","01/01/2008 00:00:00","","SAM.IE.IE0131ASAMPLE2","2.1","m","23.0","m","5.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE0131ASample2_6001","01/01/2008 00:00:00","","automatic","other","","opsisSM200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0132A","IE0132A","Dublin Dun Laoghaire The Glen","SPO.IE.IE0132ASample1_8","NO2","-6.13194","53.28583","29.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0132ASAMPLE1","2.1","m","22.0","m","2.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0132ASample1_8","01/01/2008 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0132A","IE0132A","Dublin Dun Laoghaire The Glen","SPO.IE.IE0132ASample1_9","NOX as NO2","-6.13194","53.28583","29.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0132ASAMPLE1","2.1","m","22.0","m","2.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0132ASample1_9","01/01/2008 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0132A","IE0132A","Dublin Dun Laoghaire The Glen","SPO.IE.IE0132ASample2_5","PM10","-6.13194","53.28583","29.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0132ASAMPLE2","2.6","m","22.0","m","2.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0132ASample2_5","01/01/2008 00:00:00","","automatic","other","","opsisSM200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0132A","IE0132A","Dublin Dun Laoghaire The Glen","SPO.IE.IE0132ASample2_6001","PM2.5","-6.13194","53.28583","29.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0132ASAMPLE2","2.6","m","22.0","m","2.5","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0132ASample2_6001","01/01/2008 00:00:00","","automatic","other","","opsisSM200","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0136A","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample1_1","SO2","-6.35884","53.28054","102.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0136ASAMPLE1","1.9","m","1.9","m","4.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0136ASample1_1","01/01/2008 00:00:00","","automatic","UV-FL","","API100E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0136A","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample1_8","NO2","-6.35884","53.28054","102.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0136ASAMPLE1","1.9","m","1.9","m","4.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0136ASample1_8","01/01/2008 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0136A","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample1_9","NOX as NO2","-6.35884","53.28054","102.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0136ASAMPLE1","1.9","m","1.9","m","4.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0136ASample1_9","01/01/2008 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0136A","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample2_5","PM10","-6.35884","53.28054","102.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0136ASAMPLE2","2.4","m","1.9","m","4.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0136ASample2_5","01/01/2008 00:00:00","","automatic","other","","opsisSM200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0136A","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample2_6001","PM2.5","-6.35884","53.28054","102.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0136ASAMPLE2","2.4","m","1.9","m","4.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0136ASample2_6001","01/01/2008 00:00:00","","automatic","other","","opsisSM200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2020","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0136A","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample2_8","NO2","-6.35884","53.28054","102.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0136ASAMPLE2","2.4","m","1.9","m","4.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0136ASample1_8","01/01/2008 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envyu4ogw/IE_AQD_DatasetD_2020_retro.xml","25/09/2021 14:01:05"
"Ireland","http://erc.epa.ie/airquality/ipr","2020","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0136A","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample2_9","NOX as NO2","-6.35884","53.28054","102.0","m","suburban","background","01/01/2008 00:00:00","","SAM.IE.IE0136ASAMPLE2","2.4","m","1.9","m","4.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0136ASample1_9","01/01/2008 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envyu4ogw/IE_AQD_DatasetD_2020_retro.xml","25/09/2021 14:01:05"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0137A","IE0137A","Clare Ennis Drumbiggle Road","SPO.IE.IE0137ASample1_1","SO2","-8.59194","52.50349","5.0","m","suburban","background","01/03/2009 00:00:00","","SAM.IE.IE0137ASAMPLE1","2.4","m","0.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0137ASample1_1","01/03/2009 00:00:00","","automatic","UV-FL","","API100E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0137A","IE0137A","Clare Ennis Drumbiggle Road","SPO.IE.IE0137ASample2_5","PM10","-8.59194","52.50349","5.0","m","suburban","background","01/03/2009 00:00:00","","SAM.IE.IE0137ASAMPLE2","2.4","m","0.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0137ASample2_5","01/03/2009 00:00:00","","automatic","TEOM-FDMS","","TEOM1405DF-FDMS","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE0137A","IE0137A","Clare Ennis Drumbiggle Road","SPO.IE.IE0137ASample2_6001","PM2.5","-8.59194","52.50349","5.0","m","suburban","background","01/03/2009 00:00:00","","SAM.IE.IE0137ASAMPLE2","2.4","m","0.0","m","0.0","m","","","Other sectors","","","0","","","","","","","","","","","","","","","SPP.IE.IE0137ASample2_6001","01/03/2009 00:00:00","","automatic","TEOM-FDMS","","TEOM1405DF-FDMS","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE013CK","IE013CK","Cork Lower Glanmire Road","SPO.IE.IE013CKSample1_5","PM10","-8.46206","51.90168","10.0","m","urban","traffic","10/11/2021 00:00:00","","SAM.IE.IE013CKSAMPLE1","2.0","m","16.0","m","4.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE013CKSample1_5","10/11/2021 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE013CK","IE013CK","Cork Lower Glanmire Road","SPO.IE.IE013CKSample1_6001","PM2.5","-8.46206","51.90168","10.0","m","urban","traffic","10/11/2021 00:00:00","","SAM.IE.IE013CKSAMPLE1","2.0","m","16.0","m","4.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE013CKSample1_6001","10/11/2021 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","yes","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE013CK","IE013CK","Cork Lower Glanmire Road","SPO.IE.IE013CKSample2_7","O3","-8.46206","51.90168","10.0","m","urban","traffic","14/11/2021 00:00:00","","SAM.IE.IE013CKSAMPLE2","2.4","m","16.0","m","4.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE013CKSample2_7","14/11/2021 00:00:00","","automatic","UV-P","","API400E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
"Ireland","http://erc.epa.ie/airquality/ipr","2023","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","UTC","IE013CK","IE013CK","Cork Lower Glanmire Road","SPO.IE.IE013CKSample2_8","NO2","-8.46206","51.90168","10.0","m","urban","traffic","12/11/2021 00:00:00","","SAM.IE.IE013CKSAMPLE2","2.4","m","16.0","m","4.5","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP.IE.IE013CKSample2_8","12/11/2021 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://www.epa.ie/air/ipr","14.9","ug.m-3","No comment","http://www.epa.ie/air/ipr","1","other","1","other","http://cdr.eionet.europa.eu/ie/eu/aqd/d/envzthjka/IE_AQD_DatasetD_2023_retro_v2.xml","05/09/2024 03:02:26"
